"billing_log_recid","Open/Closed","Invoice","Ticket #","Company Name","Customer PO","Invoice Total","Date","Status","Invoice Type","Project / Phase","Sales Order #","Location","Department","Internal Notes","GL","Routed To","Down Payment Applied","Credit Amount","Paid Amount","Date Paid","Agreement Type","Bill To","Invoice Balance","Site","Invoice Delivery","Tax Code","Account ID","Due Date","Invoice Reference","Service Total","Expense Total","Product Total","Sales Tax","Unbatched","Billing Terms","Pending Application","Procurement Needed","Partner Name","Sales Rep.","Business Development?"
"32963","Closed","32209.1","","Burton Kelley","","3.36","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.36","02/02/2026 10:29 am","","Burton Kelley","0.00","Main","E-Mail","Avatax","BurtonKelley","02/02/2026 12:00 am","Online Processing Fee for 32209.1","0.00","0.00","3.36","0.00","False","Due Upon Receipt","False","","","",""
"32795","Closed","32211","","Camp Hanover","Licensing Monthly","50.40","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","50.40","02/02/2026 10:30 am","Licensing Monthly","Camp Hanover","0.00","Main","E-Mail","Avatax","Camp Hanover","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","50.40","0.00","False","Due Upon Receipt","False","","","",""
"32971","Closed","32211.1","","Camp Hanover","","1.51","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.51","02/02/2026 10:30 am","","Camp Hanover","0.00","Main","E-Mail","Avatax","Camp Hanover","02/02/2026 12:00 am","Online Processing Fee for 32211.1","0.00","0.00","1.51","0.00","False","Due Upon Receipt","False","","","",""
"32796","Closed","32212","","Chadmar","Licensing Monthly","364.90","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","364.90","02/05/2026 6:31 pm","Licensing Monthly","Chadmar","0.00","Main","E-Mail","Avatax","Chadmar","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","364.90","0.00","False","Due Upon Receipt","False","false","","","false"
"32797","Closed","32213","","Cloudburst Misting Systems","Licensing Monthly","104.00","02/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","104.00","02/18/2026 10:05 am","Licensing Monthly","Cloudburst Misting Systems","0.00","Main","E-Mail","Avatax","Cloudburst Misting Systems, Inc","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","104.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32794","Closed","32210","","C-MAG Chimie Inc.","Licensing Monthly","29.40","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","29.40","02/02/2026 9:58 am","Licensing Monthly","C-MAG Chimie Inc.","0.00","Main","E-Mail","Avatax","C-MAG Chimie","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","29.40","0.00","False","Due Upon Receipt","False","","","",""
"32890","Closed","32210.1","","C-MAG Chimie Inc.","","0.88","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.88","02/02/2026 9:58 am","","C-MAG Chimie Inc.","0.00","Main","E-Mail","Avatax","C-MAG Chimie","02/02/2026 12:00 am","Online Processing Fee for 32210.1","0.00","0.00","0.88","0.00","False","Due Upon Receipt","False","","","",""
"32798","Closed","32214","","Conejo Valley Services","Licensing Monthly","1929.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1929.00","03/02/2026 4:34 pm","Licensing Monthly","Conejo Valley Services","0.00","OLD Main - Storage and Training","E-Mail","Avatax","Conejo Valley Heating and Air","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","1929.00","0.00","False","Due Upon Receipt","False","","","",""
"32799","Closed","32215","","Connecting Dot By Dot","Licensing Monthly","451.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","451.00","02/03/2026 6:04 pm","Licensing Monthly","Connecting Dot By Dot","0.00","Main","E-Mail","Avatax","Connecting Dot by Dot","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","451.00","0.00","False","Due Upon Receipt","False","","","",""
"32999","Closed","32373","","Contour Engineering","","-675.09","02/02/2026 12:00 am","Closed","Credit Memo","","","Corporate","Admin","","N","ABrock","0.00","0.00","675.09","02/02/2026 3:02 pm","","Contour Engineering","0.00","Main","E-Mail","Avatax","Contour Engineering","02/02/2026 12:00 am","","0.00","0.00","-617.93","-57.16","False","Due Upon Receipt","False","false","","","false"
"32800","Closed","32216","","Converged Networks Inc.","Licensing Monthly ","108.50","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","108.50","02/02/2026 10:28 am","Licensing Monthly","Converged Networks Inc.","0.00","Main","E-Mail","Avatax","Converged Networks Inc","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","108.50","0.00","False","Due Upon Receipt","False","","","",""
"32801","Closed","32217","","Cool Pak - Bunzl","Licensing Monthly","763.60","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","763.60","02/17/2026 11:20 am","Licensing Monthly","Cool Pak - Bunzl","0.00","Main","E-Mail","Avatax","Cool Pak, LLC","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","763.60","0.00","False","Due Upon Receipt","False","false","","","false"
"32802","Closed","32218","","Crossroads Community Church","Licensing Monthly","42.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","42.00","02/02/2026 10:30 am","Licensing Monthly","Crossroads Community Church","0.00","Main","E-Mail","Avatax","Crossroads Community Church","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","42.00","0.00","False","Due Upon Receipt","False","","","",""
"32803","Closed","32219","","CVG Wealth Management","Licensing Monthly","144.04","02/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","144.04","02/02/2026 10:30 am","Licensing Monthly","CVG Wealth Management","0.00","Texas Address","E-Mail","Avatax","CVG Wealth Management","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","135.00","9.04","False","Due Upon Receipt","False","","","",""
"32970","Closed","32219.1","","CVG Wealth Management","","5.04","02/02/2026 12:00 am","No Past Due Notices Sent","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","5.04","02/02/2026 10:30 am","","CVG Wealth Management","0.00","Main Office","E-Mail","Avatax","CVG Wealth Management","02/02/2026 12:00 am","Online Processing Fee for 32219.1","0.00","0.00","5.04","0.00","False","Due Upon Receipt","False","","","",""
"32804","Closed","32220","","CWS Investments Inc","Licensing Monthly","318.75","02/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","318.75","02/23/2026 9:45 am","Licensing Monthly","CWS Investments Inc","0.00","Main Company Address","E-Mail","Avatax","CWS Investments Inc","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","318.75","0.00","False","Due Upon Receipt","False","false","","","false"
"32805","Closed","32221","","Daigh Rick Landscape Architects, LLC","Licensing Monthly","301.44","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","301.44","02/09/2026 9:13 am","Licensing Monthly","Daigh Rick Landscape Architects, LLC","0.00","Main","E-Mail","Avatax","Anne Daigh Landscape Architect","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","274.65","26.79","False","Due Upon Receipt","False","false","","","false"
"33001","Closed","32374","","Daigh Rick Landscape Architects, LLC","Shipping Firewall E Boos","151.95","02/02/2026 12:00 am","Closed - Emailed","Standard","","5059","Corporate","Admin","","N","ABrock","0.00","0.00","151.95","02/09/2026 9:12 am","","Daigh Rick Landscape Architects, LLC","0.00","Main","E-Mail","Avatax","Anne Daigh Landscape Architect","02/02/2026 12:00 am","Order #5059","0.00","0.00","151.95","0.00","False","Due Upon Receipt","False","false","","","false"
"32806","Closed","32222","","Designated Broker Solutions","Licensing Monthly","292.79","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","292.79","02/02/2026 4:05 pm","Licensing Monthly","Designated Broker Solutions","0.00","Main","E-Mail","Avatax","Designated Broker Solutions","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","292.79","0.00","False","Due Upon Receipt","False","","","",""
"32807","Closed","32223","","Ditec Manufacturing","Licensing Monthly","45.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","45.00","02/02/2026 10:29 am","Licensing Monthly","Ditec Manufacturing","0.00","Main","E-Mail","Avatax","DITEC Manufacturing","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","45.00","0.00","False","Due Upon Receipt","False","","","",""
"32808","Closed","32224","","Don Crowe Psychology","Licensing Monthly","6.10","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","6.10","02/02/2026 10:27 am","Licensing Monthly","Don Crowe Psychology","0.00","Main","E-Mail","Avatax","Don Crowe Psychology","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","6.10","0.00","False","Due Upon Receipt","False","","","",""
"32957","Closed","32224.1","","Don Crowe Psychology","","0.21","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.21","02/02/2026 10:27 am","","Don Crowe Psychology","0.00","Main","E-Mail","Avatax","Don Crowe Psychology","02/02/2026 12:00 am","Online Processing Fee for 32224.1","0.00","0.00","0.21","0.00","False","Due Upon Receipt","False","","","",""
"32809","Closed","32225","","Drapery Affair","Licensing Monthly","180.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","180.00","03/06/2026 8:03 am","Licensing Monthly","Drapery Affair","0.00","Main","E-Mail","Avatax","Drapery Affair","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","180.00","0.00","False","Due Upon Receipt","False","false","","","false"
"32810","Closed","32226","","Drive Wheel","Licensing Monthly","133.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","133.00","02/02/2026 10:31 am","Licensing Monthly","Drive Wheel","0.00","Main","E-Mail","Avatax","Drive Wheel","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","133.00","0.00","False","Due Upon Receipt","False","","","",""
"32974","Closed","32226.1","","Drive Wheel","","4.66","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","4.66","02/02/2026 10:31 am","","Drive Wheel","0.00","Main","E-Mail","Avatax","Drive Wheel","02/02/2026 12:00 am","Online Processing Fee for 32226.1","0.00","0.00","4.66","0.00","False","Due Upon Receipt","False","","","",""
"32811","Closed","32227","","E&S Insurance Services LLC","Licensing Monthly","366.80","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","366.80","02/02/2026 10:28 am","Licensing Monthly","E&S Insurance Services LLC","0.00","Main","E-Mail","Avatax","E&S Insurance","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","366.80","0.00","False","Due Upon Receipt","False","","","",""
"32812","Closed","32228","","Encore Land Services","Licensing Monthly ","64.50","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","64.50","02/02/2026 10:30 am","Licensing Monthly","Encore Land Services","0.00","Main","E-Mail","Avatax","Encore Land Services","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","64.50","0.00","False","Due Upon Receipt","False","","","",""
"32788","Closed","32204","","Encounter Life","Licensing Monthly","222.32","02/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","222.32","02/02/2026 1:24 pm","Licensing Monthly","Encounter Life","0.00","Main","E-Mail","Avatax","Bible Fellowship","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","222.32","0.00","False","Due Upon Receipt","False","false","","","false"
"32813","Closed","32229","","Fire Sprinkler Systems","Licensing Monthly","1568.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1568.00","02/02/2026 10:29 am","Licensing Monthly","Fire Sprinkler Systems","0.00","Main","E-Mail","Avatax","Fire Sprinkler Systems Inc.","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","1568.00","0.00","False","Due Upon Receipt","False","","","",""
"32814","Closed","32230","","Focus On The Masters","Licensing Monthly","17.40","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","17.40","03/26/2026 9:04 pm","Licensing Monthly","Focus On The Masters","0.00","Main","E-Mail","Avatax","Focus On The Masters","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","17.40","0.00","False","Due Upon Receipt","False","false","","","false"
"32815","Closed","32231","","Forvision Therapeutics","Licensing Monthly ","139.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","139.00","02/02/2026 10:27 am","Licensing Monthly","Forvision Therapeutics","0.00","Main","E-Mail","Avatax","Forvision Therapeutics","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","139.00","0.00","False","Due Upon Receipt","False","","","",""
"32956","Closed","32231.1","","Forvision Therapeutics","","4.17","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","4.17","02/02/2026 10:27 am","","Forvision Therapeutics","0.00","Main","E-Mail","Avatax","Forvision Therapeutics","02/02/2026 12:00 am","Online Processing Fee for 32231.1","0.00","0.00","4.17","0.00","False","Due Upon Receipt","False","","","",""
"32816","Closed","32232","","FWI Custom Homes","Licensing Monthly","48.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","48.00","02/02/2026 10:27 am","Licensing Monthly","FWI Custom Homes","0.00","Main","E-Mail","Avatax","FWI Custom Homes","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","48.00","0.00","False","Due Upon Receipt","False","","","",""
"32952","Closed","32232.1","","FWI Custom Homes","","1.44","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.44","02/02/2026 10:27 am","","FWI Custom Homes","0.00","Main","E-Mail","Avatax","FWI Custom Homes","02/02/2026 12:00 am","Online Processing Fee for 32232.1","0.00","0.00","1.44","0.00","False","Due Upon Receipt","False","","","",""
"32817","Closed","32233","","G4 Athlete","Licensing Monthly","137.50","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","137.50","02/02/2026 10:28 am","Licensing Monthly","G4 Athlete","0.00","Main","E-Mail","Avatax","G4 Athlete","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","137.50","0.00","False","Due Upon Receipt","False","","","",""
"32818","Closed","32234","","Gardner Chamber of Commerce","Licensing Monthly","88.40","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","88.40","02/02/2026 10:29 am","Licensing Monthly","Gardner Chamber of Commerce","0.00","Main","E-Mail","Avatax","Gardner Chamber of Commerce","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","88.40","0.00","False","Due Upon Receipt","False","","","",""
"32819","Closed","32235","","Glen R. Gardner Landscape Architect","Licensing Monthly","27.50","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","27.50","02/02/2026 10:31 am","Licensing Monthly","Glen R. Gardner Landscape Architect","0.00","Main","E-Mail","Avatax","Glen R. Gardner Landscape Architect","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","27.50","0.00","False","Due Upon Receipt","False","","","",""
"32975","Closed","32235.1","","Glen R. Gardner Landscape Architect","","0.96","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.96","02/02/2026 10:31 am","","Glen R. Gardner Landscape Architect","0.00","Main","E-Mail","Avatax","Glen R. Gardner Landscape Architect","02/02/2026 12:00 am","Online Processing Fee for 32235.1","0.00","0.00","0.96","0.00","False","Due Upon Receipt","False","","","",""
"32820","Closed","32236","","Glennon Trade LLC","Licensing Monthly ","48.60","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","48.60","02/02/2026 10:28 am","Licensing Monthly","Glennon Trade LLC","0.00","Main","E-Mail","Avatax","Glennon Trade LLC","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","45.00","3.60","False","Due Upon Receipt","False","","","",""
"32958","Closed","32236.1","","Glennon Trade LLC","","1.84","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.84","02/02/2026 7:52 pm","","Glennon Trade LLC","0.00","Main","E-Mail","Avatax","Glennon Trade LLC","02/02/2026 12:00 am","Online Processing Fee for 32236.1","0.00","0.00","1.70","0.14","False","Due Upon Receipt","False","","","",""
"32821","Closed","32237","","GR Financial Group","Licensing Monthly ","27.50","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","27.50","02/02/2026 10:30 am","Licensing Monthly","GR Financial Group","0.00","Main","E-Mail","Avatax","GRFinancialGroup","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","27.50","0.00","False","Due Upon Receipt","False","","","",""
"32966","Closed","32237.1","","GR Financial Group","","0.83","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.83","02/02/2026 10:30 am","","GR Financial Group","0.00","Main","E-Mail","Avatax","GRFinancialGroup","02/02/2026 12:00 am","Online Processing Fee for 32237.1","0.00","0.00","0.83","0.00","False","Due Upon Receipt","False","","","",""
"32822","Closed","32238","","Grand Majestic F/X Inc","Licensing Monthly","82.50","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","82.50","02/02/2026 10:28 am","Licensing Monthly","Grand Majestic F/X Inc","0.00","Main","E-Mail","Avatax","Grand Majestic FX Inc","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","82.50","0.00","False","Due Upon Receipt","False","","","",""
"32823","Closed","32239","","Green Hickory","Licensing Monthly","116.20","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","116.20","02/02/2026 10:30 am","Licensing Monthly","Green Hickory","0.00","Main","E-Mail","Avatax","Green Hickory","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","116.20","0.00","False","Due Upon Receipt","False","","","",""
"32968","Closed","32239.1","","Green Hickory","","3.49","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.49","02/02/2026 10:30 am","","Green Hickory","0.00","Main","E-Mail","Avatax","Green Hickory","02/02/2026 12:00 am","Online Processing Fee for 32239.1","0.00","0.00","3.49","0.00","False","Due Upon Receipt","False","","","",""
"32824","Closed","32240","","Green Mountain Geek","Licensing Monthly","32.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","32.00","02/02/2026 10:27 am","Licensing Monthly","Green Mountain Geek","0.00","Main","E-Mail","Avatax","Green Mountain Geek","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","32.00","0.00","False","Due Upon Receipt","False","","","",""
"32955","Closed","32240.1","","Green Mountain Geek","","0.96","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.96","02/02/2026 10:27 am","","Green Mountain Geek","0.00","Main","E-Mail","Avatax","Green Mountain Geek","02/02/2026 12:00 am","Online Processing Fee for 32240.1","0.00","0.00","0.96","0.00","False","Due Upon Receipt","False","","","",""
"32825","Closed","32241","","Health Law Counsel, LLC","Licensing Monthly ","45.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","45.00","02/02/2026 10:23 am","Licensing Monthly","Health Law Counsel, LLC","0.00","Main","E-Mail","Avatax","Health Law Counsel, LLC","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","45.00","0.00","False","Due Upon Receipt","False","","","",""
"32826","Closed","32242","","HiPoint AG Environmental","Licensing Monthly ","60.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","60.00","02/11/2026 12:25 pm","Licensing Monthly","HiPoint AG Environmental","0.00","Main","E-Mail","Avatax","HiPoint AG Enviironmental","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","60.00","0.00","False","Due Upon Receipt","False","","","",""
"32827","Closed","32243","","Hite Consulting Inc ","Licensing Monthly ","118.40","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","118.40","02/02/2026 10:27 am","Licensing Monthly","Hite Consulting Inc ","0.00","Main","E-Mail","Avatax","Hite Consulting Inc ","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","118.40","0.00","False","Due Upon Receipt","False","","","",""
"32954","Closed","32243.1","","Hite Consulting Inc ","","3.55","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.55","02/02/2026 10:27 am","","Hite Consulting Inc ","0.00","Main","E-Mail","Avatax","Hite Consulting Inc ","02/02/2026 12:00 am","Online Processing Fee for 32243.1","0.00","0.00","3.55","0.00","False","Due Upon Receipt","False","","","",""
"32828","Closed","32244","","HODOS WEALTH GROUP","Licensing Monthly","19.72","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","19.72","02/02/2026 10:29 am","Licensing Monthly","HODOS WEALTH GROUP","0.00","Main","E-Mail","Avatax","HODOS WEALTH GROUP","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","18.50","1.22","False","Due Upon Receipt","False","","","",""
"32829","Closed","32245","","Hohenstein & Parkinson LLP","Licensing Monthly","130.12","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","130.12","02/02/2026 10:29 am","Licensing Monthly","Hohenstein & Parkinson LLP","0.00","Main","E-Mail","Avatax","Hohenstein & Parkinson LLP","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","119.50","10.62","False","Due Upon Receipt","False","","","",""
"32830","Closed","32246","","Hunter Stevens LLC","Licensing Monthly","38.86","02/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","38.86","02/02/2026 10:31 am","Licensing Monthly","Hunter Stevens LLC","0.00","Main","E-Mail","Avatax","Hunter Stevens LLC","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","38.86","0.00","False","Due Upon Receipt","False","","","",""
"32976","Closed","32246.1","","Hunter Stevens LLC","","1.36","02/02/2026 12:00 am","No Past Due Notices Sent","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.36","02/02/2026 10:31 am","","Hunter Stevens LLC","0.00","Main","E-Mail","Avatax","Hunter Stevens LLC","02/02/2026 12:00 am","Online Processing Fee for 32246.1","0.00","0.00","1.36","0.00","False","Due Upon Receipt","False","","","",""
"32831","Closed","32247","","Interactive Studio Management","Licensing Monthly","99.50","02/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","99.50","02/02/2026 10:30 am","Licensing Monthly","Interactive Studio Management","0.00","Main","E-Mail","Avatax","ISM","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","99.50","0.00","False","Due Upon Receipt","False","","","",""
"32967","Closed","32247.1","","Interactive Studio Management","","3.48","02/02/2026 12:00 am","No Past Due Notices Sent","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.48","02/02/2026 10:30 am","","Interactive Studio Management","0.00","Main","E-Mail","Avatax","ISM","02/02/2026 12:00 am","Online Processing Fee for 32247.1","0.00","0.00","3.48","0.00","False","Due Upon Receipt","False","","","",""
"32832","Closed","32248","","itracHealth","Licensing Monthly","150.60","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","150.60","02/04/2026 10:25 am","Licensing Monthly","itracHealth","0.00","Main","E-Mail","Avatax","itrac","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","150.60","0.00","False","Due Upon Receipt","False","false","","","false"
"32833","Closed","32249","","Jeff Purcell CPA Inc.","Licensing Monthly ","80.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","80.00","02/02/2026 10:34 am","Licensing Monthly","Jeff Purcell CPA Inc.","0.00","Main","E-Mail","Avatax","Jeff Purcell CPA Inc","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","80.00","0.00","False","Due Upon Receipt","False","","","",""
"32981","Closed","32249.1","","Jeff Purcell CPA Inc.","","2.40","02/02/2026 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.40","02/02/2026 10:34 am","","Jeff Purcell CPA Inc.","0.00","Main","E-Mail","Avatax","Jeff Purcell CPA Inc","02/02/2026 12:00 am","Online Processing Fee for 32249.1","0.00","0.00","2.40","0.00","False","Due Upon Receipt","False","","","",""
"32834","Closed","32250","","Kids Connections Developmental Therapy Center","Licensing Monthly","1406.00","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","1406.00","02/13/2026 7:58 pm","Licensing Monthly","Kids Connections Developmental Therapy Center","0.00","Main - Simi Valley","E-Mail","Avatax","Kids","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","1406.00","0.00","False","Due Upon Receipt","False","","","",""
"32835","Closed","32251","","Local Roofs","Licensing Monthly ","878.83","02/02/2026 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","878.83","04/30/2026 11:28 am","Licensing Monthly","Local Roofs","0.00","Main","E-Mail","Avatax","localroofs","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","832.80","46.03","False","Due Upon Receipt","False","false","","","false"
"32836","Closed","32252","","Lone Star Revenue Cycle Management LLC","Licensing Monthly ","58.21","02/02/2026 12:00 am","Closed - Emailed","Agreement","","","Corporate","Managed Services","","N","EWolf","0.00","0.00","58.21","02/02/2026 10:34 am","Licensing Monthly","Lone Star Revenue Cycle Management LLC","0.00","Main","E-Mail","Avatax","Lone Star Revenue Cycle Management LLC","02/02/2026 12:00 am","Monthly Billing for February","0.00","0.00","54.60","3.61","False","Due Upon Receipt","False","","","",""
