"billing_log_recid","Open/Closed","Invoice","Ticket #","Company Name","Customer PO","Invoice Total","Date","Status","Invoice Type","Project / Phase","Sales Order #","Location","Department","Internal Notes","GL","Routed To","Down Payment Applied","Credit Amount","Paid Amount","Date Paid","Agreement Type","Bill To","Invoice Balance","Site","Invoice Delivery","Tax Code","Account ID","Due Date","Invoice Reference","Service Total","Expense Total","Product Total","Sales Tax","Unbatched","Billing Terms","Pending Application","Procurement Needed","Partner Name","Sales Rep.","Business Development?"
"29660","Closed","29758.1","","Kent Road Capital","","13.46","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","13.46","04/23/2025 6:58 pm","","Kent Road Capital","0.00","Main","E-Mail","Avatax","Kent Road Capital","04/23/2025 12:00 am","Online Processing Fee for 29758.1","0.00","0.00","13.46","0.00","False","Due Upon Receipt","False","","","",""
"29628","Closed","29585.1","","Lone Star Revenue Cycle Management LLC","","1.86","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.86","05/08/2025 9:02 am","","Lone Star Revenue Cycle Management LLC","0.00","Main","E-Mail","Avatax","Lone Star Revenue Cycle Management LLC","05/08/2025 12:00 am","Online Processing Fee for 29585.1","0.00","0.00","1.75","0.11","False","Net 15 days","False","","","",""
"29646","Closed","29619.1","","Mission Management Services, LLC","","0.46","04/23/2025 12:00 am","Closed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.46","04/23/2025 2:00 pm","","Mission Management Services, LLC","0.00","Main","E-Mail","Avatax","Mission Management Services, LLC","05/08/2025 12:00 am","Online Processing Fee for 29619.1","0.00","0.00","0.46","0.00","False","Net 15 days","False","","Barracuda","Heather Kohler","true"
"29647","Closed","29571.1","","National ABA Service Quality Network","","2.70","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.70","05/08/2025 9:02 am","","National ABA Service Quality Network","0.00","Main","E-Mail","Avatax","National ABA Service Quality Network","05/08/2025 12:00 am","Online Processing Fee for 29571.1","0.00","0.00","2.52","0.18","False","Net 15 days","False","","","",""
"29648","Closed","29543.1","","Patrick Daniel Law","","5.45","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","5.45","05/08/2025 9:02 am","","Patrick Daniel Law","0.00","Main","E-Mail","Avatax","Patrick Daniel Law","05/08/2025 12:00 am","Online Processing Fee for 29543.1","0.00","0.00","5.11","0.34","False","Net 15 days","False","","","",""
"29631","Closed","29607.1","","RCS Management LLC","","1.04","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.04","04/23/2025 1:17 pm","","RCS Management LLC","0.00","Main","E-Mail","Avatax","RCS Management LLC","05/08/2025 12:00 am","Online Processing Fee for 29607.1","0.00","0.00","1.04","0.00","False","Net 15 days","False","","","",""
"29657","Closed","29757","","Realworld Asset Group","March Billable Hours","968.75","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","Batsford2","0.00","0.00","968.75","05/19/2025 10:17 am","","Realworld Asset Group","0.00","www.realworldassetgroup.com","E-Mail","Avatax","RWA Group","04/23/2025 12:00 am","","0.00","0.00","968.75","0.00","False","Due Upon Receipt","False","false","","","false"
"29633","Closed","29556.1","","Syncronys","","3.00","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.00","04/23/2025 1:22 pm","","Syncronys","0.00","Main","E-Mail","Avatax","Syncronys","05/08/2025 12:00 am","Online Processing Fee for 29556.1","0.00","0.00","3.00","0.00","False","Net 15 days","False","","","",""
"29649","Closed","29620.1","","Thater Made","","0.38","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.38","04/23/2025 2:03 pm","","Thater Made","0.00","Main","E-Mail","Avatax","Thater Made","05/08/2025 12:00 am","Online Processing Fee for 29620.1","0.00","0.00","0.38","0.00","False","Net 15 days","False","","","",""
"29650","Closed","29570.1","","The Elements Agency, LLC","","2.82","04/23/2025 12:00 am","No Past Due Notices Sent","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.82","04/23/2025 2:04 pm","","The Elements Agency, LLC","0.00","Main","E-Mail","Avatax","Elements Agency","05/08/2025 12:00 am","Online Processing Fee for 29570.1","0.00","0.00","2.82","0.00","False","Net 15 days","False","","","",""
"29638","Closed","29587.1","","The Grigg Group","","1.64","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.64","04/23/2025 1:47 pm","","The Grigg Group","0.00","Main","E-Mail","Avatax","Grigg Group","05/08/2025 12:00 am","Online Processing Fee for 29587.1","0.00","0.00","1.64","0.00","False","Net 15 days","False","","","",""
"29655","Closed","29756","","TransGo","March Billable Hours","125.00","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","Batsford2","0.00","0.00","125.00","04/23/2025 8:42 pm","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","04/23/2025 12:00 am","","0.00","0.00","125.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29661","Closed","29756.1","","TransGo","","3.75","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","WisePay","0.00","0.00","3.75","04/23/2025 8:42 pm","","TransGo","0.00","Main","E-Mail","Avatax","TransGo","04/23/2025 12:00 am","Online Processing Fee for 29756.1","0.00","0.00","3.75","0.00","False","Due Upon Receipt","False","","","",""
"29651","Closed","29546.1","","Upside","","3.82","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","3.82","04/23/2025 2:07 pm","","Upside","0.00","Main","E-Mail","Avatax","UPSIDEHOM INC","05/08/2025 12:00 am","Online Processing Fee for 29546.1","0.00","0.00","3.82","0.00","False","Net 15 days","False","","","",""
"29652","Closed","29572.1","","Wexford County Road Commission","","2.27","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.27","04/23/2025 2:07 pm","","Wexford County Road Commission","0.00","Main","E-Mail","Avatax","Wexford County Road Commission","05/08/2025 12:00 am","Online Processing Fee for 29572.1","0.00","0.00","2.27","0.00","False","Net 15 days","False","","","",""
"29635","Closed","29568.1","","Winbridge SBF","","2.48","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.48","04/23/2025 1:27 pm","","Winbridge SBF","0.00","Main","E-Mail","Avatax","Winbridge SBF","05/08/2025 12:00 am","Online Processing Fee for 29568.1","0.00","0.00","2.48","0.00","False","Net 15 days","False","","","",""
"29626","Closed","29599.1","","Young Dufford Architects LLC","","1.35","04/23/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.35","04/23/2025 1:07 pm","","Young Dufford Architects LLC","0.00","Main","E-Mail","Avatax","Young Dufford Architects LLC","05/08/2025 12:00 am","Online Processing Fee for 29599.1","0.00","0.00","1.35","0.00","False","Net 15 days","False","","","",""
"29619","Closed","29584.1","","Ascend Planning Solutions","","1.90","04/22/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.90","05/23/2025 9:24 am","","Ascend Planning Solutions","0.00","Main","E-Mail","Avatax","Ascend Planning Solutions","05/07/2025 12:00 am","Online Processing Fee for 29584.1","0.00","0.00","1.79","0.11","False","Net 15 days","False","","","",""
"29618","Closed","29602.1","","Boardwalk Ventures","","1.24","04/22/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.24","04/22/2025 9:52 am","","Boardwalk Ventures","0.00","Main","E-Mail","Avatax","Boardwalk Ventures","05/07/2025 12:00 am","Online Processing Fee for 29602.1","0.00","0.00","1.24","0.00","False","Net 15 days","False","","","",""
"29621","Closed","29574.1","","Burton Kelley","","2.52","04/22/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","2.52","04/22/2025 11:40 am","","Burton Kelley","0.00","Main","E-Mail","Avatax","BurtonKelley","05/07/2025 12:00 am","Online Processing Fee for 29574.1","0.00","0.00","2.52","0.00","False","Net 15 days","False","","","",""
"29620","Closed","29589.1","","Camp Hanover","","1.51","04/22/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","1.51","04/22/2025 11:32 am","","Camp Hanover","0.00","Main","E-Mail","Avatax","Camp Hanover","05/07/2025 12:00 am","Online Processing Fee for 29589.1","0.00","0.00","1.51","0.00","False","Net 15 days","False","","","",""
"29623","Closed","29753","","Encounter Life","3 Basic Computers","1923.73","04/22/2025 12:00 am","Closed - Emailed","Standard","","4407","Corporate","Admin","Eric Anzalone Tue 04/22/2025 4:09 PM UTC-04   ","N","eanzalone","0.00","0.00","1923.73","04/24/2025 3:19 pm","","Encounter Life","0.00","Main","E-Mail","Avatax","Bible Fellowship","04/22/2025 12:00 am","Order #4407","0.00","0.00","1820.10","103.63","False","Due Upon Receipt","False","true","","","false"
"29617","Closed","29749.1","","Starling CS, LLC","","26.46","04/22/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","26.46","04/22/2025 9:20 am","","Starling CS, LLC","0.00","Main","E-Mail","Avatax","StarlingCS","04/22/2025 12:00 am","Online Processing Fee for 29749.1","0.00","0.00","26.46","0.00","False","Due Upon Receipt","False","","","",""
"29613","Closed","29615.1","","Drive Wheel","","0.63","04/21/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","0.63","04/21/2025 1:21 pm","","Drive Wheel","0.00","Main","E-Mail","Avatax","Drive Wheel","05/06/2025 12:00 am","Online Processing Fee for 29615.1","0.00","0.00","0.63","0.00","False","Net 15 days","False","","","",""
"29611","Closed","29748","","Ranch Fence Inc","CORE Barracuda ","1041.60","04/21/2025 12:00 am","Closed - Emailed","Standard","","4403","Corporate","Sales","","N","ABrock","0.00","0.00","1041.60","04/21/2025 12:18 pm","","Ranch Fence Inc","0.00","Main","E-Mail","Avatax","Ranch Fence Inc","04/21/2025 12:00 am","Order #4403","0.00","0.00","1041.60","0.00","False","Due Upon Receipt","False","false","","","false"
"29612","Closed","29748.1","","Ranch Fence Inc","","31.25","04/21/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","31.25","04/21/2025 12:18 pm","","Ranch Fence Inc","0.00","Main","E-Mail","Avatax","Ranch Fence Inc","04/21/2025 12:00 am","Online Processing Fee for 29748.1","0.00","0.00","31.25","0.00","False","Due Upon Receipt","False","","","",""
"29615","Closed","29750","","Snap Creative","(3) AP305C Renewal - Main","549.17","04/21/2025 12:00 am","Closed - Emailed","Standard","","4405","Corporate","Admin","","N","Ngoodwin","0.00","0.00","549.17","05/01/2025 10:07 am","","Snap Creative","0.00","New Main","E-Mail","Camarillo, CA","Snap Creative","04/21/2025 12:00 am","Order #4405","0.00","0.00","542.47","6.70","False","Due Upon Receipt","False","false","","","false"
"29614","Closed","29749","","Starling CS, LLC","Barracuda Renewal","756.00","04/21/2025 12:00 am","Closed - Emailed","Standard","","4404","Corporate","Sales","","N","ABrock","0.00","0.00","756.00","04/22/2025 9:20 am","","Starling CS, LLC","0.00","Main","E-Mail","Avatax","StarlingCS","04/21/2025 12:00 am","Order #4404","0.00","0.00","756.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29616","Closed","29751","","Three Angels Pre-School","(1) AH AP250 Renewal - 20","185.56","04/21/2025 12:00 am","Closed - Emailed","Standard","","4406","Corporate","Admin","","N","Ngoodwin","0.00","0.00","185.56","05/09/2025 11:49 am","","Three Angels Pre-School","0.00","Main","E-Mail","Avatax","Three Angels Pre-School","04/21/2025 12:00 am","Order #4406","0.00","0.00","183.00","2.56","False","Due Upon Receipt","False","false","","","false"
"29609","Closed","29746","","Arc Research Institute","Adobe -  Alexander Nevue","430.80","04/18/2025 12:00 am","No Past Due Notices Sent","Standard","","4401","Corporate","Admin","","N","eanzalone","0.00","0.00","430.80","04/24/2025 10:08 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/18/2025 12:00 am","Order #4401","0.00","0.00","430.80","0.00","False","Due Upon Receipt","False","true","","","false"
"29607","Closed","29744","","Stryde Research","MSP Phishline Barracuda","156.69","04/18/2025 12:00 am","Closed - Emailed","Standard","","4399","Corporate","Sales","","N","ABrock","0.00","0.00","156.69","05/07/2025 2:18 pm","","Stryde Research","0.00","Main","E-Mail","Avatax","Stryde Research","04/18/2025 12:00 am","Order #4399","0.00","0.00","147.00","9.69","False","Due Upon Receipt","False","false","","","false"
"29608","Closed","29745","","Stryde Research","CORE Barracuda","2395.44","04/18/2025 12:00 am","Closed - Emailed","Standard","","4400","Corporate","Sales","","N","ABrock","0.00","0.00","2395.44","05/07/2025 2:19 pm","","Stryde Research","0.00","Main","E-Mail","Avatax","Stryde Research","04/18/2025 12:00 am","Order #4400","0.00","0.00","2340.00","55.44","False","Due Upon Receipt","False","false","","","false"
"29610","Closed","29747","","Turning Point Foundation","TWC - Win 11 Refresh","4084.59","04/18/2025 12:00 am","Closed - Emailed","Standard","","4402","Corporate","Admin","","N","eanzalone","0.00","0.00","4084.59","05/08/2025 1:47 pm","","Turning Point Foundation","0.00","Main (New)","E-Mail","Avatax","Turning Point Foundation","04/18/2025 12:00 am","Order #4402","0.00","0.00","3836.19","248.40","False","Due Upon Receipt","False","false","","","false"
"29604","Closed","29742","","Athene Law LLP","Renewal","1749.60","04/17/2025 12:00 am","Closed - Emailed","Standard","","4397","Corporate","Sales","","N","ABrock","0.00","0.00","1749.60","04/23/2025 11:41 am","","Athene Law LLP","0.00","Main","E-Mail","Avatax","Athene Law LLP","04/17/2025 12:00 am","Order #4397","0.00","0.00","1749.60","0.00","False","Due Upon Receipt","False","false","","","false"
"29605","Closed","29743","","Drive Wheel","Microsoft O365 ANNUAL","1032.00","04/17/2025 12:00 am","Closed - Emailed","Standard","","4398","Corporate","Admin","","N","Batsford2","0.00","0.00","1032.00","04/17/2025 11:42 pm","","Drive Wheel","0.00","Main","E-Mail","Avatax","Drive Wheel","04/17/2025 12:00 am","Order #4398","0.00","0.00","1032.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29606","Closed","29743.1","","Drive Wheel","","36.12","04/17/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","WisePay","0.00","0.00","36.12","04/17/2025 11:42 pm","","Drive Wheel","0.00","Main","E-Mail","Avatax","Drive Wheel","04/17/2025 12:00 am","Online Processing Fee for 29743.1","0.00","0.00","36.12","0.00","False","Due Upon Receipt","False","","","",""
"29600","Closed","29738","","ABEDI Inc.","TZ400 Renewal - Main","1858.79","04/16/2025 12:00 am","Closed - Emailed","Standard","","4394","Corporate","Admin","","N","Ngoodwin","0.00","0.00","1858.79","04/30/2025 10:58 am","","ABEDI Inc.","0.00","Tustin","E-Mail","Irvine CA Sales","ABEDI","04/16/2025 12:00 am","Order #4394","0.00","0.00","1725.09","133.70","False","Due Upon Receipt","False","false","","","false"
"29602","Closed","29740","","Arc Research Institute","Illustrator - D Katrektar","217.68","04/16/2025 12:00 am","No Past Due Notices Sent","Standard","","4396","Corporate","Admin","","N","eanzalone","0.00","0.00","217.68","04/24/2025 10:07 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/16/2025 12:00 am","Order #4396","0.00","0.00","217.68","0.00","False","Due Upon Receipt","False","true","","","false"
"29597","Closed","29735","","Cloudburst Misting Systems","TZ270W Renewal ","744.48","04/16/2025 12:00 am","Closed - Emailed","Standard","","4391","Corporate","Sales","","N","Ngoodwin","0.00","0.00","744.48","04/24/2025 10:03 am","","Cloudburst Misting Systems","0.00","Main","E-Mail","Oxnard, CA","Cloudburst Misting Systems, Inc","04/16/2025 12:00 am","Order #4391","0.00","0.00","681.45","63.03","False","Due Upon Receipt","False","false","","","false"
"29599","Closed","29737","","Connecting Dot By Dot","TZ270 Renewal - Main","678.18","04/16/2025 12:00 am","Closed - Emailed","Standard","","4393","Corporate","Sales","","N","Ngoodwin","0.00","0.00","678.18","04/16/2025 5:47 pm","","Connecting Dot By Dot","0.00","Main","E-Mail","West Covina, CA","Connecting Dot by Dot","04/16/2025 12:00 am","Order #4393","0.00","0.00","617.93","60.25","False","Due Upon Receipt","False","false","","","false"
"29601","Closed","29739","","Snap Creative","","2298.45","04/16/2025 12:00 am","No Past Due Notices Sent","Standard","","4395","Corporate","Admin","","N","Ngoodwin","0.00","0.00","2298.45","05/01/2025 10:06 am","","Snap Creative","0.00","New Main","E-Mail","Avatax","Snap Creative","04/16/2025 12:00 am","Order #4395","0.00","0.00","2298.45","0.00","False","Due Upon Receipt","False","false","","","false"
"29598","Closed","29736","","Turning Point Foundation","(1) SW TZ400 Renewal - 20 Thompson Place","1858.79","04/16/2025 12:00 am","No Past Due Notices Sent","Standard","","4392","Corporate","Admin","","N","Ngoodwin","0.00","0.00","1858.79","05/08/2025 1:45 pm","","Turning Point Foundation","0.00","Main (New)","E-Mail","Avatax","Turning Point Foundation","04/16/2025 12:00 am","Order #4392","0.00","0.00","1725.09","133.70","False","Due Upon Receipt","False","false","","","false"
"29590","Closed","29730","","A Change in Trajectory (ACT)","(2) SW Renewal - 2025","2016.71","04/15/2025 12:00 am","Closed - Emailed","Standard","","4386","Corporate","Admin","","N","Ngoodwin","0.00","0.00","2016.71","04/18/2025 9:33 am","","A Change in Trajectory (ACT)","0.00","(new) Main","E-Mail","Avatax","A Change in Trajectory (ACT)","04/15/2025 12:00 am","Order #4386","0.00","0.00","1917.31","99.40","False","Due Upon Receipt","False","true","","","false"
"29594","Closed","29733","","Alameda Structural Inc","IT Assessment","4250.00","04/15/2025 12:00 am","Closed","Standard","POTS Email Migration to O365","4389","Corporate","Sales","","N","ABrock","0.00","0.00","4250.00","04/15/2025 11:12 pm","","Alameda Structural Inc","0.00","Main","E-Mail","Avatax","Alameda Structural Inc","04/15/2025 12:00 am","Order #4389","0.00","0.00","4250.00","0.00","False","Due Upon Receipt","False","false","Barracuda","Chad Wiggins","true"
"29596","Closed","29733.1","","Alameda Structural Inc","","127.50","04/15/2025 12:00 am","Closed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","127.50","04/15/2025 11:12 pm","","Alameda Structural Inc","0.00","Main","E-Mail","Avatax","Alameda Structural Inc","04/15/2025 12:00 am","Online Processing Fee for 29733.1","0.00","0.00","127.50","0.00","False","Due Upon Receipt","False","","Barracuda","Chad Wiggins","true"
"29591","Closed","29731","","Applied Powdercoat - Afranie","TZ270 Renewal - Main","675.09","04/15/2025 12:00 am","Closed - Emailed","Standard","","4387","Corporate","Sales","","N","Ngoodwin","0.00","0.00","675.09","04/17/2025 12:09 pm","","Applied Powdercoat - Afranie","0.00","Main","Mail","Oxnard, CA","Applied Powdercoart","04/15/2025 12:00 am","Order #4387","0.00","0.00","617.93","57.16","False","Due Upon Receipt","False","false","","","false"
"29595","Closed","29734","","Arc Research Institute","Illustrator - G. Martyn","218.82","04/15/2025 12:00 am","No Past Due Notices Sent","Standard","","4390","Corporate","Admin","","N","eanzalone","0.00","0.00","218.82","05/05/2025 11:08 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/15/2025 12:00 am","Order #4390","0.00","0.00","218.82","0.00","False","Due Upon Receipt","False","true","","","false"
"29592","Closed","29732","","Mastio & Company","CORE Barracuda","1740.00","04/15/2025 12:00 am","Closed - Emailed","Standard","","4388","Corporate","Sales","","N","ABrock","0.00","0.00","1740.00","04/15/2025 4:44 pm","","Mastio & Company","0.00","Main","E-Mail","Avatax","Mastio & Company","04/15/2025 12:00 am","Order #4388","0.00","0.00","1740.00","0.00","False","Due Upon Receipt","False","","","",""
"29593","Closed","29732.1","","Mastio & Company","","52.20","04/15/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Sales","","N","WisePay","0.00","0.00","52.20","04/15/2025 4:44 pm","","Mastio & Company","0.00","Main","E-Mail","Avatax","Mastio & Company","04/15/2025 12:00 am","Online Processing Fee for 29732.1","0.00","0.00","52.20","0.00","False","Due Upon Receipt","False","","","",""
"29588","Closed","29728","","Secure Money Advisors","Shipping Laptops","118.02","04/14/2025 12:00 am","Closed - Emailed","Standard","","4384","Corporate","Admin","","N","ABrock","0.00","0.00","118.02","04/16/2025 1:17 pm","","Secure Money Advisors","0.00","Main","E-Mail","Avatax","Secure Money Advisors","04/14/2025 12:00 am","Order #4384","0.00","0.00","118.02","0.00","False","Due Upon Receipt","False","","","",""
"29587","Closed","29727","","Aspire Roofing LLC","CORE Barracuda","639.60","04/12/2025 12:00 am","No Past Due Notices Sent","Standard","","4383","Corporate","Sales","","N","Batsford2","0.00","0.00","639.60","04/28/2025 6:20 pm","","Aspire Roofing LLC","0.00","Main","E-Mail","Avatax","Aspire Roofing","04/12/2025 12:00 am","Order #4383","0.00","0.00","600.00","39.60","False","Due Upon Receipt","False","false","","","false"
"29586","Closed","29726","","DealerAddendums LLC","CORE Barracuda","600.00","04/11/2025 12:00 am","Closed - Emailed","Standard","","4381","Corporate","Sales","","N","Batsford2","0.00","0.00","600.00","04/15/2025 10:18 am","","DealerAddendums LLC","0.00","Main","E-Mail","Avatax","DealerAddendums","04/11/2025 12:00 am","Order #4381","0.00","0.00","600.00","0.00","False","Due Upon Receipt","False","","","",""
"29585","Closed","29394.1","","Pacific Therapy Services Inc","","25.42","04/11/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Managed Services","","N","WisePay","0.00","0.00","25.42","04/11/2025 2:05 pm","","Pacific Therapy Services Inc","0.00","(MAIN) Santa Paula","E-Mail","Avatax","Pacific Therapy Services Inc","04/11/2025 12:00 am","Online Processing Fee for 29394.1","0.00","0.00","25.42","0.00","False","Due Upon Receipt","False","","","",""
"29584","Closed","29725","","Blue Ocean Barns","(1) TZ270 Renewal - 2025","617.93","04/10/2025 12:00 am","Closed - Emailed","Standard","","4380","Corporate","Admin","Nicole Goodwin Thu 04/10/2025 5:59 PM UTC-07    Received an error when trying to send the invoice...Need to check with Eric or Charlie.  ","N","Ngoodwin","0.00","0.00","617.93","04/17/2025 12:09 pm","","Blue Ocean Barns","0.00","NOT ACTIVE - Hale Iako","E-Mail","Avatax","Blue Ocean Barns","04/10/2025 12:00 am","Order #4380","0.00","0.00","617.93","0.00","False","Due Upon Receipt","False","false","","","false"
"29580","Closed","29721","","PulseOne","Tech Bag POE Injector SSD","0.00","04/10/2025 12:00 am","Closed","Standard","","4379","Corporate","Admin","","N","eanzalone","0.00","0.00","0.00","04/10/2025 3:38 pm","","PulseOne","0.00","New Main","Mail","Avatax","PulseOne","04/10/2025 12:00 am","Order #4379","0.00","0.00","0.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29576","Closed","29717","","Arc Research Institute","Acrobat, Illustrator","363.56","04/09/2025 12:00 am","No Past Due Notices Sent","Standard","","4376","Corporate","Admin","","N","eanzalone","0.00","0.00","363.56","04/22/2025 8:50 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/09/2025 12:00 am","Order #4376","0.00","0.00","363.56","0.00","False","Due Upon Receipt","False","true","","","false"
"29578","Closed","29719","","Arc Research Institute","Illustrator - C Duffy","225.66","04/09/2025 12:00 am","No Past Due Notices Sent","Standard","","4378","Corporate","Admin","","N","eanzalone","0.00","0.00","225.66","04/22/2025 8:50 am","","Arc Research Institute","0.00","Main","E-Mail","Avatax","ARC Research","04/09/2025 12:00 am","Order #4378","0.00","0.00","225.66","0.00","False","Due Upon Receipt","False","false","","","false"
"29520","Closed","29662","","Calpine Containers","Offsite Storage/License Billings - MAR 2025","1757.39","04/09/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","1757.39","05/09/2025 11:40 am","Managed Services","Calpine Containers","0.00","Main","E-Mail","Avatax","Calpine Containers, Inc.","04/09/2025 12:00 am","Offsite Storage/License Billings","0.00","0.00","1625.62","131.77","False","Due Upon Receipt","False","false","","","false"
"29579","Closed","29720","","Calpine Containers","Monthly Managed Services","4755.00","04/09/2025 12:00 am","No Past Due Notices Sent","Agreement","","","Corporate","Managed Services","","N","Batsford2","0.00","0.00","4755.00","04/28/2025 6:11 pm","Managed Services","Calpine Containers","0.00","Main","E-Mail","Avatax","Calpine Containers, Inc.","04/09/2025 12:00 am","Monthly Billing for April","0.00","0.00","4755.00","0.00","False","Due Upon Receipt","False","false","","","false"
"29573","Closed","29714","","Davidson Insurance Services","Barracuda Credit","-50.12","04/09/2025 12:00 am","Closed","Credit Memo","","","Corporate","Admin","","N","ABrock","0.00","0.00","50.12","04/09/2025 10:53 am","","Davidson Insurance Services","0.00","Main","E-Mail","Avatax","Davidson Insurance Services","04/09/2025 12:00 am","","0.00","0.00","-47.00","-3.12","False","Due Upon Receipt","False","false","","","false"
"29577","Closed","29718","","Envision Counseling Services, LLC","Barracuda Renewal","884.40","04/09/2025 12:00 am","Closed - Emailed","Standard","","4377","Corporate","Sales","","N","ABrock","0.00","0.00","884.40","04/25/2025 3:37 pm","","Envision Counseling Services, LLC","0.00","Main","E-Mail","Avatax","Envision Counseling Services LLC","04/09/2025 12:00 am","Order #4377","0.00","0.00","884.40","0.00","False","Due Upon Receipt","False","false","","","false"
"29575","Closed","29716","","JAR Audio","Cloud Servers - AWS","2979.54","04/09/2025 12:00 am","Closed - Emailed","Miscellaneous","","","Corporate","Admin","","N","Batsford2","0.00","0.00","2979.54","05/02/2025 2:33 pm","","JAR Audio","0.00","Main","E-Mail","Avatax","JAR Audio","04/09/2025 12:00 am","","0.00","0.00","2979.54","0.00","False","Due Upon Receipt","False","false","","","false"
"29571","Closed","29712","","South Beach Regional Fire Authority","Barracuda Credit","-30.50","04/09/2025 12:00 am","Closed","Credit Memo","","","Corporate","Admin","","N","ABrock","0.00","0.00","30.50","04/09/2025 10:40 am","","South Beach Regional Fire Authority","0.00","Main","E-Mail","Avatax","South Beach Regional Fire Authority","04/09/2025 12:00 am","","0.00","0.00","-30.50","0.00","False","Due Upon Receipt","False","false","","","false"
"29572","Closed","29713","","South Beach Regional Fire Authority","Barracuda Credit","-30.50","04/09/2025 12:00 am","Closed","Credit Memo","","","Corporate","Admin","","N","ABrock","0.00","0.00","30.50","04/09/2025 10:44 am","","South Beach Regional Fire Authority","0.00","Main","E-Mail","Avatax","South Beach Regional Fire Authority","04/09/2025 12:00 am","","0.00","0.00","-30.50","0.00","False","Due Upon Receipt","False","false","","","false"
"29574","Closed","29715","","Virtus Financial Partners","IT Assessment","2500.00","04/09/2025 12:00 am","Closed","Standard","POTS IT Assessment","4375","Corporate","Sales","","N","ABrock","0.00","0.00","2500.00","04/09/2025 6:47 pm","","Virtus Financial Partners","0.00","Main","E-Mail","Avatax","Virtus Financial Partners","04/09/2025 12:00 am","Order #4375","0.00","0.00","2500.00","0.00","False","Due Upon Receipt","False","","Barracuda","Marcello Moreira","true"
